,closeness_centrality,betweenes_centrality,degree_centrality,eigenvector_centrality,pagerank_centrality,quantidade_ocorrencia,distancia_universidade,quantidade_ocorrencia_2,medida_influencia_crime
245,0.8044982097542328,0.0,0.14285714285713755,0.0009261266460110859,0.2074531763892516,0.014084507042253521,0.0920237498799551,0.03571428571428576,0.0637937399007576
246,0.6485176259597599,0.0,0.14285714285713755,5.474654065295159e-07,0.20414240995814953,0.0,0.18993080419275052,0.0,0.0
247,0.7287297688771331,0.04077927079572495,0.7142857142857063,7.719553577544614e-06,0.6230916566618568,0.0,0.1434507348873358,0.0,0.0
248,0.7118732697631501,0.03161460794888379,0.7142857142857063,0.00018338830098280556,0.5719367711545007,0.014084507042253521,0.07212523908688245,0.012987012987013003,0.028346696644512056
249,0.6766761205812696,2.132790624109179e-05,0.7142857142857063,7.544479659969294e-06,0.5573845415216375,0.0,0.13264612969418801,0.003246753246753251,0.014612271588056792
250,0.6418804604077114,0.0,0.14285714285713755,1.2843390159211717e-07,0.23440704182256356,0.0,0.3159780346010216,0.0,0.0
251,0.8182364587752795,0.0019633608354851363,0.7142857142857063,5.2176281134661276e-05,0.5136413066407475,0.028169014084507043,0.18204186043586584,0.029220779220779255,0.09000127307244418
252,0.6873245482255235,0.0,0.0,1.034559156141691e-06,0.13026131718705963,0.0,0.1499042100792867,0.006493506493506502,0.015843304461120283
253,0.7962771813927884,0.10074680969687282,1.0000000000000002,0.0001401415198716184,0.8198742988696659,0.0,0.0679407159730081,0.0,0.0
254,0.7571980107315791,0.0,0.14285714285713755,0.00022246754270729757,0.22463027459312368,0.0,0.13238488897540934,0.0,0.0
255,0.723920047546061,0.3052238728070183,1.0000000000000002,4.323964937384907e-06,0.77777302603378,0.0,0.20795392912819857,0.02922077922077925,0.05784994739456679
256,0.7837114798509998,0.0498619014028627,0.7142857142857063,0.5356924433244781,0.4890609758267736,0.0,0.04487070241200206,0.0,0.0
257,0.6878994144398548,0.04298943251027786,0.7142857142857063,1.0591850435338774e-05,0.5879051456386784,0.0,0.30416179959750683,0.0,0.0
258,0.8622256994895873,0.2131016596582619,1.0000000000000002,6.422444670635828e-05,0.7368969648470896,0.0,0.18210507529499012,0.006493506493506502,0.018554955914625002
259,0.8212853543418859,0.0007578623535808563,0.7142857142857063,5.596341974042806e-05,0.5203835680940989,0.0,0.17159763013503748,0.025974025974026007,0.06983763818098691
260,0.7030927208652322,0.03730605453996249,0.7142857142857063,1.2829027544312128e-05,0.6094301193180839,0.014084507042253521,0.14346949430301054,0.012987012987013003,0.040591608377414726
261,0.7798557757110127,0.016625102914930922,0.7142857142857063,0.0007509866941225832,0.6282705304837727,0.014084507042253521,0.0677261658255191,0.012987012987013003,0.03303739029533005
262,0.7559860190115317,0.028575968917896426,0.7142857142857063,0.6020198579491769,0.4850339539020814,0.0,0.03280405263845974,0.0,0.0
263,0.7855736591989138,0.0030639431472035314,0.7142857142857063,0.23971348763642814,0.4932615105001625,0.0,0.029673313499495625,0.0,0.0
264,0.6774684581833085,0.010365618893607953,0.7142857142857063,1.1136483633484538e-05,0.554153045644622,0.0,0.24458339195981962,0.0,0.0
265,0.6658514831544725,0.022117038772011877,0.7142857142857063,3.7649733974930774e-07,0.7363961328864338,0.0,0.2840691454424607,0.019480519480519504,0.1689305162132838
266,0.6825031702497856,0.009746284408012505,0.7142857142857063,1.5981398510613714e-06,0.6169824127146332,0.0,0.1826588229954788,0.009740259740259752,0.017945040564394055
267,0.6847446594473046,0.016967170135379944,0.7142857142857063,8.348945242440634e-05,0.5672994996357198,0.0,0.21398443198480174,0.0,0.0
268,0.6606057146119371,0.03386158016177963,0.7142857142857063,0.00013356126776708688,0.5246222408709724,0.0,0.14650214933216216,0.0,0.0
269,0.8470153350656955,0.12050315721631814,0.5714285714285687,1.6981804398657563e-05,0.4406832309129745,0.04225352112676056,0.17009477205647522,0.06493506493506501,0.17220602015179973
270,0.709124892756466,0.0,0.14285714285713755,1.4938834432143031e-06,0.19001745769685469,0.0,0.20947964131743194,0.003246753246753251,0.015131006088303443
271,0.7099515307687597,0.0,0.14285714285713755,1.9292858334592334e-06,0.2169347300061083,0.0,0.2308339782427821,0.016233766233766253,0.030882196532890538
272,0.7023459075597098,0.04411580227483453,0.7142857142857063,8.018082093015399e-07,0.6400365889541678,0.0,0.29623242249517906,0.0,0.0
273,0.6769730298952793,0.043499692879007165,0.7142857142857063,0.00016795612983986383,0.5120312715136256,0.0,0.15091477667922923,0.0,0.0
274,0.7589859635314178,0.029579928523186423,0.7142857142857063,3.3516006312722983e-06,0.5308444310703989,0.014084507042253521,0.2458304697488354,0.012987012987013003,0.057455006259338644
275,0.7283398898505125,0.03767847291502167,0.5714285714285687,4.004699964627021e-06,0.6511607922122759,0.0,0.10207523772655155,0.0,0.0
276,0.9970273996208869,0.6927585429540245,0.42857142857143127,0.002046113699279692,0.4570455867179471,0.028169014084507043,0.11669456972213035,0.07142857142857152,0.1558206655725766
277,0.7348850501714718,0.0,0.14285714285713755,6.012613096659643e-07,0.1916589500794612,0.0,0.23797784694683619,0.0,0.0
278,0.6161444051010364,0.0,0.14285714285713755,2.6781716824334987e-05,0.2088622034303384,0.0,0.10998002173921961,0.0,0.0
279,0.6894569070813594,0.006726810999602222,0.7142857142857063,0.0001480754893880658,0.5188873338258833,0.0,0.1626431486920005,0.0,0.0
280,0.7814620969103496,0.1530875431340236,0.42857142857143127,3.4555859945716415e-07,0.5311536335978406,0.0,0.17178728502583804,0.045454545454545504,0.2329405616782669
281,0.6885543423284046,0.0,0.14285714285713755,7.511979904417071e-07,0.19366869733626868,0.0,0.23450230303464634,0.0,0.0
282,0.7350017467526293,0.09694809109263332,1.0000000000000002,0.00010994126866238632,0.9643286879171912,0.0,0.20161978300700698,0.0,0.0
283,0.5823017310789053,0.0,0.14285714285713755,2.598626489346753e-07,0.2565978766543801,0.0,0.29000027701370434,0.0,0.0
284,0.6382339152257243,0.016590978264945058,0.7142857142857063,8.226134517823287e-05,0.6416419957863078,0.0,0.1374961459107574,0.0,0.0
285,0.868829072342982,0.08879932704758904,0.7142857142857063,6.004565916450714e-06,0.9106090461683443,0.0,0.09061286334969115,0.012987012987013003,0.02769094629451042
286,0.679796733638821,0.0,0.14285714285713755,2.5573772456728773e-06,0.23236418965989103,0.0,0.11028448378441288,0.0,0.0
