,closeness_centrality,betweenes_centrality,degree_centrality,eigenvector_centrality,pagerank_centrality,quantidade_ocorrencia,distancia_universidade,quantidade_ocorrencia_2,medida_influencia_crime
1624,0.47278663267682497,0.02163287441894605,0.6666666666666559,6.187882485017536e-10,0.38037441421510576,0.0,0.7440579878368778,0.0,0.0
1625,0.4307277514089275,0.005412378772894067,0.6666666666666559,3.9126662218157965e-10,0.39326636519772973,0.0,0.7734820974035184,0.0,0.0
1626,0.4307277514089275,0.005412378772894067,0.6666666666666559,3.9126662218157965e-10,0.39326636519772973,0.0,0.7529198382846369,0.0,0.0
1627,0.39123124170496093,1.3867227191632264e-06,0.33333333333334425,1.8948371187075145e-10,0.21331879021459826,0.0,0.7891876539442193,0.0,0.0
1628,0.39123124170496093,1.3867227191632264e-06,0.33333333333334425,1.8948371187075145e-10,0.21331879021459826,0.0,0.7650551107220215,0.0,0.0
1629,0.42387077473293433,0.0,0.0,1.6366037815116737e-10,0.03646504585296928,0.0,0.8192031910998124,0.0,0.0
1630,0.37655706485336615,0.0,0.0,5.136239308217701e-11,0.05907044722488253,0.0,0.9257961250387723,0.08000000000000003,0.007504204724206891
1631,0.35401455481852395,0.0,0.0,1.7765090914565001e-13,0.05719519054245498,0.0,0.4289770871508912,0.0,0.0
1632,0.5174986998033663,0.15022794055382416,0.6666666666666559,2.545608061367422e-09,0.3939306917307802,0.0,0.5779369558889635,0.045714285714285735,0.006699147088691887
1633,0.5138388256547307,0.0,0.0,8.509984463292784e-07,0.03623938929036846,0.034482758620689655,0.18375017434856608,0.051428571428571455,0.056478318574157
1634,0.5617604221948785,0.005416538941051223,0.6666666666666559,2.709538980033312e-06,0.4675988315277755,0.034482758620689655,0.18634894822037715,0.045714285714285735,0.0781776084042421
1635,0.515642536803052,0.2727227653592206,0.33333333333334425,1.8251970502099817e-08,0.3092774022901661,0.0,0.04994699738669537,0.0,0.0
1636,0.5042369108423951,0.2759670832280107,0.33333333333334425,5.2333158603642106e-08,0.3135409277606085,0.0,0.0510672294660863,0.0,0.0
1637,0.47209596915429886,0.15325448432642524,0.33333333333334425,6.630241772635885e-09,0.30858192230679293,0.0,0.049764290406395115,0.0,0.0
1638,0.37258586883007105,0.20641834682974372,0.5,1.3396046127802714e-08,0.41310232784852274,0.0,0.5586362466613517,0.01714285714285715,0.0075737160786681626
1639,0.3256547289646098,0.0066977151566739645,0.33333333333334425,5.026223450774503e-09,0.21417193715982502,0.0,0.5461764455049611,0.0,0.0
1640,0.6342562829846149,0.5097850130709375,0.33333333333334425,1.6304912468641366e-07,0.26370839375536337,0.10344827586206896,0.869128746814786,0.06857142857142862,0.004103065190753564
1641,0.6913162555973015,0.7355845997474875,0.33333333333334425,6.495457356458203e-06,0.24912083293964937,0.896551724137931,0.8466491889286027,1.0,0.02110396314765739
1642,0.23345803670957876,0.0,0.0,6.1993577460921056e-15,0.04790980793171601,0.0,0.4362559864853331,0.01714285714285715,0.0024650695285952954
1643,0.2073229529172168,0.033052767131708224,0.33333333333334425,2.5817919464950726e-15,0.31191313182296154,0.0,0.5293002290866888,0.0,0.0
1644,0.10787596893943596,0.01676201086788522,0.16666666666665586,7.459264094064423e-17,0.3696753083208908,0.034482758620689655,0.5739394052554134,0.022857142857142868,0.008919776643036538
