Unnamed: 0,closeness_centrality,betweenes_centrality,degree_centrality,eigenvector_centrality,pagerank_centrality,latitude e longitude,quantidade_ocorrencia,distancia_universidade,quantidade_ocorrencia_2,medida_influencia_crime
638,0.0293499158856044,0.0063742572093797,0.0030706243602865,7.433107193470301e-07,0.0004929939073802,"(-20.7381461, -42.8635741)",1,2612.1879788963083,0.8,30.861185042089943
639,0.0293936248627344,0.0045687651903335,0.0030706243602865,8.113894297309753e-07,0.0006003272719254,"(-20.7344258, -42.8615673)",0,3067.691785673011,0.0,0.0
640,0.0298443633253402,0.0086915256899706,0.0040941658137154,1.168219427594567e-06,0.0007609686134246,"(-20.7361477, -42.8610052)",0,2903.924868443014,0.3,17.73464057986999
641,0.0328364730199808,0.0239193174141644,0.0030706243602865,2.6910519490265146e-08,0.0006631135591614,"(-20.7337596, -42.8564351)",0,3330.9556210818214,0.0,0.0
642,0.0275984802474541,0.0010356204055528,0.0030706243602865,1.415631216825846e-07,0.0006318211429613,"(-20.7386068, -42.864918)",0,2528.752209788684,0.0,0.0
643,0.0264004107331045,0.001099068875006,0.0030706243602865,9.031211354545185e-08,0.0005411517179944,"(-20.7336206, -42.8654377)",0,3063.0340781787736,0.1,4.913701025597666
644,0.0286489260318158,0.0154222411087668,0.0030706243602865,2.665093366613745e-07,0.0005612994975645,"(-20.7361909, -42.8640836)",3,2809.9590805038847,1.4,69.19665616663204
645,0.0264007674327483,0.0003574544877298,0.0030706243602865,9.137009411764554e-08,0.0005388850348189,"(-20.736067, -42.8649465)",0,2804.481512638844,0.3,19.951960272121596
646,0.0265915462290084,0.0026317028009681,0.0030706243602865,6.598518437164412e-08,0.0005812539985177,"(-20.7364865, -42.8656846)",0,2744.540264116019,0.0,0.0
647,0.0283772401173429,0.007126577660266,0.0030706243602865,2.077399663872116e-07,0.00057472159673,"(-20.738272, -42.8645889)",0,2572.6639853518445,0.0,0.0
648,0.0265868426423566,0.0,0.0010235414534288,2.567409948665952e-08,0.000251277980826,"(-20.7381044, -42.8663417)",0,2555.839985215457,0.2,11.934418659398652
649,0.0273126275474546,0.0046676925379517,0.0030706243602865,7.87532904191759e-08,0.000617417540149,"(-20.7380192, -42.8660635)",0,2569.8959053175963,0.3,17.790798117728233
650,0.0275891281327214,0.0020460347333263,0.0020470829068577,6.677883775203887e-08,0.0004826834102061,"(-20.7390977, -42.8639304)",0,2500.3566311198056,0.0,0.0
651,0.0259054992840854,0.0011559431569698,0.0030706243602865,4.9538688442673696e-08,0.0006140130757957,"(-20.7344622, -42.8666098)",1,2952.797619021991,0.4,7.86405758618861
