,closeness_centrality,betweenes_centrality,degree_centrality,eigenvector_centrality,pagerank_centrality,quantidade_ocorrencia,distancia_universidade,quantidade_ocorrencia_2,medida_influencia_crime
0,0.7230148569888489,0.11841793990662829,0.4444444444444301,2.7741858850999533e-07,0.35766592229954414,0.0,0.6933530924854399,0.0,0.0
1,0.7574113287453673,0.12616152715188028,0.5555555555555376,3.623444701980736e-08,0.4009729921315092,0.0,0.6343845531587606,0.0,0.0
2,0.6024591026801688,0.0,0.11111111111110752,4.945789415824881e-08,0.1560188728725772,0.0,0.7443569366319183,0.00785340314136126,0.007975911622159442
3,0.6051047452561539,0.0,0.11111111111110752,5.9264801215957596e-08,0.1578100597669448,0.0,0.7353040784404377,0.0,0.0
4,0.7632837784969946,0.15639255628606308,0.5555555555555376,2.567412222852688e-06,0.5352264713484718,0.0,0.5914768906190414,0.00785340314136126,0.02412222115833646
5,0.6813149310708823,0.018865982592832245,0.5555555555555376,5.679418333068544e-07,0.3750349226026168,0.0,0.661490048223298,0.0026178010471204203,0.009569684278095415
6,0.8169800906010897,0.05939035399396756,0.3333333333333226,1.571175149890761e-05,0.32433935870606273,0.0,0.5465113318445268,0.0,0.0
7,0.7951850754010902,0.21196704421826137,0.5555555555555376,2.1462458339389597e-05,0.4634555050104044,0.0,0.5744355233204164,0.01832460732984294,0.030591849142007552
8,0.6831910101629082,0.005390049547912221,0.5555555555555376,5.325560928320916e-07,0.3886702144028415,0.0,0.6783259849871485,0.0,0.0
9,0.7015314461297064,0.0013747364372130942,0.4444444444444301,3.1881035418712773e-07,0.3624655930557564,0.0,0.6850846053840545,0.0,0.0
10,0.7646707760279354,0.04064936611088059,0.5555555555555376,8.998263272592477e-08,0.41385465539025007,0.0,0.5829539627465818,0.0,0.0
11,0.6411271350366335,0.010967230571339092,0.3333333333333226,7.768765340073412e-08,0.31310933461317747,0.014492753623188406,0.7202219612730055,0.010471204188481681,0.013320024799182009
12,0.6445110140096393,0.0012483653822664216,0.5555555555555376,3.044441424619131e-07,0.39548360589339765,0.0,0.7089218663837396,0.005235602094240841,0.007391520028396663
13,0.6702503923359812,0.001996165660684911,0.5555555555555376,4.1712909140087376e-07,0.3850343612353943,0.0,0.6541860527567611,0.0,0.0
14,0.8090951932139498,0.059222393142110225,0.5555555555555376,2.8886544603276952e-05,0.45980397869433703,0.0,0.5469313060164429,0.0,0.0
15,0.671624275331138,0.018377712622513736,0.5555555555555376,7.473102315710487e-10,0.5835495527317128,0.0,0.7358553122265917,0.0,0.0
16,0.7046641055949568,0.007029243546882193,0.3333333333333226,2.009805827681769e-11,0.28751999586511895,0.11594202898550725,0.7777017344358472,0.0916230366492147,0.10791654393337592
17,0.6688404272725144,0.02680281070388758,0.5555555555555376,4.508044266344995e-07,0.38720720917695006,0.0,0.7042736669804263,0.0,0.0
18,0.6441773035276108,0.0,0.11111111111110752,2.93472294820687e-10,0.09567598554467709,0.0,0.7223438066212858,0.00785340314136126,0.014195630968570397
19,0.8063970691841638,0.0,0.11111111111110752,9.001680096719927e-06,0.0986615349975165,0.014492753623188406,0.5422594597272402,0.01832460732984294,0.014531073763316802
20,0.9037647653338399,0.24765190086294792,1.0,6.0903596475235695e-05,0.6445148191057292,0.0,0.4153530156698474,0.010471204188481681,0.019187098854065873
21,0.8126106341287942,0.03911736508033149,0.5555555555555376,3.285975378755081e-11,0.4884724696146459,0.014492753623188406,0.368989634821518,0.01832460732984294,0.02688303003741625
22,0.8310663633283314,0.0003391641934349384,0.5555555555555376,2.6958792317661623e-13,0.4763698019932376,0.0,0.4069250504619619,0.0026178010471204203,0.008850649358263123
23,0.8210197113591385,0.0,0.11111111111110752,7.927525790444672e-14,0.16598919024055292,0.0,0.4284054426033339,0.0,0.0
24,0.8008900333062791,0.033532250087027975,0.4444444444444301,8.56874589703315e-12,0.4394652629752051,0.0,0.36761509606290416,0.020942408376963362,0.03742681594647897
25,0.8994279368006391,0.1604080111320319,0.777777777777785,5.405213211930558e-05,0.49784465726501664,0.028985507246376812,0.3996726725344312,0.049738219895288,0.1478852593721476
26,0.8444490349997051,0.03601104692966257,0.5555555555555376,2.6987939664492925e-13,0.5165280389966459,0.0,0.4122100595203997,0.0,0.0
27,0.6625376244501043,0.016322858089737904,0.3333333333333226,1.9282354661147927e-11,0.4732721730268215,0.0,0.7382628960815257,0.0,0.0
28,0.9541301738318587,0.18105867530532083,0.3333333333333226,1.6538718080200847e-09,0.2691335776668558,0.0,0.5729330834806603,0.03403141361256547,0.049340991735548526
29,0.8210197113591385,0.05981671105709317,0.4444444444444301,4.940921524344511e-12,0.35641794296412216,0.0,0.4051108473921494,0.0,0.0
30,0.710067247326236,0.016772120162913927,0.5555555555555376,4.355715707079893e-16,0.45610852428162046,0.0,0.7037759900522124,0.00785340314136126,0.014648431214887828
31,0.6341602151173088,0.0,0.11111111111110752,2.1126321077444515e-12,0.23058379990351618,0.0,0.7218815825579573,0.0,0.0
32,0.7203514277802499,0.055604510814109116,0.5555555555555376,2.343513847558598e-11,0.4735498416132055,0.0,0.7699867976507907,0.0026178010471204203,0.007528744468947607
33,0.8460552900014782,0.03931552500473296,0.5555555555555376,3.3212690055204546e-13,0.4679869693362629,0.0,0.4110239025000957,0.0,0.0
34,0.9342046555157745,0.6834454141791665,0.3333333333333226,1.0036405323327243e-14,0.563573798160569,0.0,0.5800084022538219,0.01570680628272252,0.0661309428740638
35,0.7382610939112492,0.03569593563919523,0.4444444444444301,1.2059738667429629e-16,0.21607508633260336,0.0,0.7010641243859733,0.00785340314136126,0.033571512227169545
36,0.7647525211132105,0.05698036642747582,0.5555555555555376,3.4966866612239136e-15,0.4455280844838074,0.0,0.7756013089317362,0.010471204188481681,0.016911847295224353
37,0.8732604980468766,0.12047041777970466,0.5555555555555376,0.00015114333340681102,0.5924693940926146,0.0,0.5414750637921741,0.0,0.0
38,0.7477787456445999,0.013219516022802316,0.5555555555555376,1.5732857984878406e-09,0.43939454725444443,0.0,0.28087750871397243,0.0,0.0
39,0.7383118893628735,0.014549912114013037,0.3333333333333226,5.470064522326794e-15,0.3011997663645344,0.0,0.23872764535700408,0.015706806282722523,0.02034636115073912
40,0.693601687040972,0.2231194124882215,0.5555555555555376,2.5858710494964107e-15,0.5959031179192076,0.0,0.13992421881772543,0.026178010471204202,0.04953803956015288
41,0.6885336627151534,0.10017144830748057,0.3333333333333226,2.0377167127200797e-15,0.4334156740912258,0.0,0.1685852585207911,0.0,0.0
42,0.7228078743074625,0.10242689844115536,0.5555555555555376,9.82262511378458e-15,0.5399566717733879,0.0,0.20250770829117032,0.0026178010471204203,0.0078293492025234
43,0.7774336403401545,0.029354540239238384,0.3333333333333226,1.6769495747084146e-13,0.3114211632867753,0.0,0.25138397084271247,0.00785340314136126,0.015470060710355055
44,0.7446393254918292,0.018747051641817395,0.5555555555555376,5.454757066810318e-10,0.49732442904150037,0.0,0.2912406507282732,0.0,0.0
45,0.6860465116279073,0.010102250571424075,0.3333333333333226,6.697587418353556e-16,0.4914482543073802,0.0,0.07232861554077744,0.0,0.0
46,0.7371960016488062,0.007468775032490875,0.5555555555555376,7.306948092909741e-10,0.45226144903537363,0.0,0.2825296502477837,0.00785340314136126,0.010076605153498897
47,0.8427330290089847,0.18808303365910017,0.5555555555555376,3.03625754184833e-07,0.48346695115561417,0.028985507246376812,0.32200448479819793,0.020942408376963362,0.030212319341361513
48,0.8490006230652835,0.044542161237308954,0.6666666666666775,1.5260966090671574e-08,0.5933552377805503,0.0,0.29593839470611005,0.0,0.0
49,0.795531419992772,0.015521005499530212,0.4444444444444301,6.181846194652132e-10,0.24904439803585893,0.0,0.287551357728137,0.0,0.0
50,0.820917645258771,0.18191836519068674,0.5555555555555376,5.789979466952623e-08,0.4088905706526924,0.014492753623188406,0.30267017878125263,0.020942408376963362,0.054385084400909695
51,0.8110597772172002,0.011988795836140658,0.6666666666666775,0.4798285989541644,0.4929483651246364,0.014492753623188406,0.5322548517246468,0.010471204188481681,0.048472727182794946
52,0.8181168397979613,0.2670002683619089,0.5555555555555376,0.2159923195917918,0.40310996921663433,0.0,0.5292302139028697,0.00785340314136126,0.027097661461089384
53,0.8193349495103769,0.25745102771987993,0.4444444444444301,0.20938034769665545,0.2461446462111493,0.0,0.52759232925413,0.013089005235602101,0.04135942772201596
54,0.8112973953804855,0.051069224617559375,0.777777777777785,0.9820768846301492,0.47885568373518045,0.0,0.5208348154246567,0.005235602094240841,0.009049263866647813
55,0.8254168189073291,0.32045769363114524,0.777777777777785,0.7176305577329121,0.47381090813693166,0.0,0.5156652497778778,0.013089005235602101,0.02599617620179904
56,0.7993761057826624,0.02816043453281014,0.777777777777785,0.828269416234425,0.49991840743632837,0.0,0.5127978106729434,0.0,0.0
57,0.811220729148949,0.052417971093116744,0.777777777777785,0.6595496901565897,0.49143827314015515,0.0,0.507626105630752,0.0,0.0
58,0.8039953920935061,0.05281320070680428,0.5555555555555376,0.19754991655637041,0.4002893165557017,0.0,0.4962503863927794,0.005235602094240841,0.011219083114216266
59,0.7227409346927453,0.3744903442507985,0.3333333333333226,1.5266066789577514e-15,0.4310287943949925,0.0,0.043512175467050274,0.0,0.0
