Ano Fato,Data Fato,Data_Hora Fato,Dia da Semana Fato,Latitude,Longitude,Tentado/Consumado Nat Principal,Desc Longa Subgrupo Complemento Nat,Causa Presumida
2014,6/28/2014,28/06/2014 20:20:00,SÁBADO,-20.75643330,-42.87763070,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,6/28/2014,28/06/2014 19:00:00,SÁBADO,-20.76160530,-42.88265840,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,6/30/2014,30/06/2014 21:43:00,SEGUNDA-FEIRA,-20.75435730,-42.88151630,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2014,7/3/2014,03/07/2014 18:45:00,QUINTA-FEIRA,-20.72799860,-42.88423920,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,7/5/2014,05/07/2014 06:00:00,SÁBADO,-20.75377020,-42.88374730,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,7/6/2014,06/07/2014 13:20:00,DOMINGO,-20.75294420,-42.88388960,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,7/10/2014,10/07/2014 22:15:00,QUINTA-FEIRA,-20.75748860,-42.88674060,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,7/12/2014,12/07/2014 12:10:00,SÁBADO,-20.76076732,-42.88763630,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,ACAO DE GANGUES / FACCOES CRIMINOSAS
2014,7/21/2014,21/07/2014 13:23:00,SEGUNDA-FEIRA,-20.75855910,-42.88564110,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,7/29/2014,29/07/2014 01:40:00,TERÇA-FEIRA,-20.74932920,-42.88178690,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,8/15/2014,15/08/2014 07:20:00,SEXTA-FEIRA,-20.76006600,-42.88589680,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,8/19/2014,19/08/2014 08:00:00,TERÇA-FEIRA,-20.74746560,-42.86836820,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2014,9/3/2014,03/09/2014 05:10:00,QUARTA-FEIRA,-20.77628070,-42.89626700,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2014,9/3/2014,03/09/2014 19:57:00,QUARTA-FEIRA,-20.72250000,-42.93950000,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,OUTRAS MOTIVACOES/CAUSAS 
2014,9/9/2014,09/09/2014 20:29:00,TERÇA-FEIRA,-20.77964380,-42.88188730,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,VANTAGEM ECONOMICA
2014,9/13/2014,13/09/2014 22:30:00,SÁBADO,-20.75213890,-42.88469120,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,9/14/2014,14/09/2014 02:20:00,DOMINGO,-20.75477110,-42.88404210,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,9/17/2014,17/09/2014 23:23:00,QUARTA-FEIRA,-20.75403620,-42.88191770,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2014,9/19/2014,19/09/2014 18:30:00,SEXTA-FEIRA,-20.75129730,-42.83962410,CONSUMADO,BENS / VALORES DE ESTABELECIMENTO /PESSOA JURIDICA,VANTAGEM ECONOMICA
2014,9/20/2014,20/09/2014 02:25:00,SÁBADO,-20.75548990,-42.88788950,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,OUTRAS MOTIVACOES/CAUSAS 
2014,9/20/2014,20/09/2014 22:20:00,SÁBADO,-20.75202940,-42.88480000,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,9/22/2014,22/09/2014 20:40:00,SEGUNDA-FEIRA,-20.69083330,-42.85005560,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2014,9/24/2014,24/09/2014 21:40:00,QUARTA-FEIRA,-20.75194870,-42.88613690,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,9/26/2014,26/09/2014 16:50:00,SEXTA-FEIRA,-20.75462170,-42.88001860,TENTADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,9/28/2014,28/09/2014 01:55:00,DOMINGO,-20.75374260,-42.88045810,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,9/28/2014,28/09/2014 19:50:00,DOMINGO,-20.74576270,-42.86953620,TENTADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),IGNORADO
2014,9/29/2014,29/09/2014 03:10:00,SEGUNDA-FEIRA,-20.75409290,-42.87920380,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,9/30/2014,30/09/2014 22:40:00,TERÇA-FEIRA,-20.75173930,-42.88175540,TENTADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,10/2/2014,02/10/2014 17:07:00,QUINTA-FEIRA,-20.75302050,-42.88423460,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,10/4/2014,04/10/2014 00:00:00,SÁBADO,-20.75073630,-42.88512510,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2014,10/13/2014,13/10/2014 15:20:00,SEGUNDA-FEIRA,-20.75578510,-42.88483160,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,10/14/2014,14/10/2014 21:20:00,TERÇA-FEIRA,-20.74905560,-42.87395740,CONSUMADO,MOTORISTA DE TAXI,OUTRAS MOTIVACOES/CAUSAS 
2014,10/16/2014,16/10/2014 22:30:00,QUINTA-FEIRA,-20.72635140,-42.86362170,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,10/17/2014,17/10/2014 19:00:00,SEXTA-FEIRA,-20.79847220,-42.92630280,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2014,10/21/2014,21/10/2014 12:10:00,TERÇA-FEIRA,-20.81841670,-42.88294440,CONSUMADO,BENS/VALORES DE MORADOR / VISITANTE DE RESIDENCIA,IGNORADO
2014,10/26/2014,26/10/2014 21:15:00,DOMINGO,-20.75019350,-42.88632980,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,11/2/2014,02/11/2014 00:20:00,DOMINGO,-20.75745250,-42.87750820,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2014,11/4/2014,04/11/2014 23:30:00,TERÇA-FEIRA,-20.73188640,-42.89011240,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,11/6/2014,06/11/2014 19:20:00,QUINTA-FEIRA,-20.75243170,-42.88541020,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,11/12/2014,12/11/2014 11:20:00,QUARTA-FEIRA,-20.75757100,-42.88086770,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,11/13/2014,13/11/2014 19:55:00,QUINTA-FEIRA,-20.74919780,-42.88202950,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2014,11/14/2014,14/11/2014 19:35:00,SEXTA-FEIRA,-20.75453560,-42.88129330,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,11/18/2014,18/11/2014 17:30:00,TERÇA-FEIRA,-20.75042610,-42.83173360,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,OUTRAS MOTIVACOES/CAUSAS 
2014,11/23/2014,23/11/2014 14:35:00,DOMINGO,-20.75473650,-42.88393930,CONSUMADO,BENS / VALORES DE TRANSEUNTE,ENVOLVIMENTO COM DROGAS
2014,11/28/2014,28/11/2014 19:40:00,SEXTA-FEIRA,-20.75211410,-42.88188100,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2014,11/30/2014,30/11/2014 16:00:00,DOMINGO,-20.75269030,-42.88501020,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2014,12/5/2014,05/12/2014 14:00:00,SEXTA-FEIRA,-20.75251560,-42.88528480,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,12/7/2014,07/12/2014 23:10:00,DOMINGO,-20.77359500,-42.90081250,CONSUMADO,BENS / VALORES DE MOTORISTA / COBRADOR DE TRANSPORTE COLETIVO,IGNORADO
2014,12/11/2014,11/12/2014 04:05:00,QUINTA-FEIRA,-20.75414170,-42.88381580,CONSUMADO,BENS / VALORES DE TRANSEUNTE,OUTRAS MOTIVACOES/CAUSAS 
2014,12/21/2014,21/12/2014 02:20:00,DOMINGO,-20.75908680,-42.88065370,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,12/21/2014,21/12/2014 02:00:00,DOMINGO,-20.71745270,-42.86761970,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2014,12/26/2014,26/12/2014 14:20:00,SEXTA-FEIRA,-20.70016670,-42.82555560,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2014,12/27/2014,27/12/2014 01:10:00,SÁBADO,-20.75466210,-42.88113520,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,12/28/2014,28/12/2014 02:40:00,DOMINGO,-20.75382190,-42.88256440,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2014,12/30/2014,30/12/2014 16:50:00,TERÇA-FEIRA,-20.75723610,-42.88909000,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,1/7/2015,07/01/2015 20:30:00,QUARTA-FEIRA,-20.71795860,-42.99447310,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2015,1/23/2015,23/01/2015 23:00:00,SEXTA-FEIRA,-20.71147220,-42.83322220,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2015,2/7/2015,07/02/2015 03:50:00,SÁBADO,-20.73364840,-42.86233690,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2015,2/9/2015,09/02/2015 10:20:00,SEGUNDA-FEIRA,-20.75112430,-42.88400120,CONSUMADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,IGNORADO
2015,2/10/2015,10/02/2015 13:00:00,TERÇA-FEIRA,-20.77026160,-42.88766950,CONSUMADO,OUTROS BENS / VALORES EM OUTRO LOCAL (ESPECIFICAR,IGNORADO
2015,2/15/2015,15/02/2015 15:12:00,DOMINGO,-20.74999690,-42.88224230,TENTADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,2/21/2015,21/02/2015 13:20:00,SÁBADO,-20.70108330,-42.94636110,TENTADO,BENS / VALORES DE MOTORISTA / PASSAGEIRO DE VEICULO PARTICULAR,OUTRAS MOTIVACOES/CAUSAS 
2015,2/27/2015,27/02/2015 23:00:00,SEXTA-FEIRA,-20.75651870,-42.88655340,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
