Ano Fato,Data Fato,Data_Hora Fato,Dia da Semana Fato,Latitude,Longitude,Tentado/Consumado Nat Principal,Desc Longa Subgrupo Complemento Nat,Causa Presumida
2015,2/9/2015,09/02/2015 09:00:00,SEGUNDA-FEIRA,-22.42403660,-45.44870360,CONSUMADO,BENS/VALORES DE CLIENTE/VISITANTE DE ESTABELECIMENTO,ENVOLVIMENTO COM DROGAS
2015,2/11/2015,11/02/2015 02:20:00,QUARTA-FEIRA,-22.42270090,-45.47210210,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),ACAO DE GANGUES / FACCOES CRIMINOSAS
2015,2/16/2015,16/02/2015 04:00:00,SEGUNDA-FEIRA,-22.42294970,-45.48929560,CONSUMADO,MOTORISTA DE TAXI,VANTAGEM ECONOMICA
2015,2/17/2015,17/02/2015 19:00:00,TERÇA-FEIRA,-22.42678270,-45.45348070,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,2/24/2015,24/02/2015 13:00:00,TERÇA-FEIRA,-22.43365500,-45.46786170,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,3/8/2015,08/03/2015 15:35:00,DOMINGO,-22.41392190,-45.48034230,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,3/10/2015,10/03/2015 10:00:00,TERÇA-FEIRA,-22.45859250,-45.42009930,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,3/13/2015,13/03/2015 04:30:00,SEXTA-FEIRA,-22.43024710,-45.45537310,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,3/31/2015,31/03/2015 14:30:00,TERÇA-FEIRA,-22.42139360,-45.48098290,CONSUMADO,BENS/VALORES DE PROPRIETARIO/FUNCIONARIO DE ESTABELECIMENTO,VANTAGEM ECONOMICA
2015,4/1/2015,01/04/2015 21:10:00,QUARTA-FEIRA,-22.44624010,-45.48509300,CONSUMADO,BENS / VALORES DE MOTORISTA / COBRADOR DE TRANSPORTE COLETIVO,VANTAGEM ECONOMICA
2015,4/7/2015,07/04/2015 07:30:00,TERÇA-FEIRA,-22.42249960,-45.47701130,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),OUTRAS MOTIVACOES/CAUSAS 
2015,4/19/2015,19/04/2015 02:30:00,DOMINGO,-22.41787180,-45.45389910,TENTADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
2015,4/29/2015,29/04/2015 22:30:00,QUARTA-FEIRA,-22.42370380,-45.47329000,CONSUMADO,VEICULO OU EMBARCACAO (ESPECIFICAR NA ABA VEICULOS),VANTAGEM ECONOMICA
2015,5/7/2015,07/05/2015 14:40:00,QUINTA-FEIRA,-22.42495370,-45.45175690,CONSUMADO,BENS / VALORES DE TRANSEUNTE,IGNORADO
2015,5/9/2015,09/05/2015 22:30:00,SÁBADO,-22.41844460,-45.44456880,CONSUMADO,BENS / VALORES DE TRANSEUNTE,VANTAGEM ECONOMICA
