Unnamed: 0,closeness_centrality,betweenes_centrality,degree_centrality,eigenvector_centrality,pagerank_centrality,latitude e longitude,quantidade_ocorrencia,distancia_universidade,quantidade_ocorrencia_2,medida_influencia_crime
3306,0.028271277650355,0.00532618789412,0.0007757951900698,4.5088132381575583e-05,0.0002884159479547,"(-21.2540815, -45.0073206)",2,2936.1518657613483,0.8,91.38775686470812
3307,0.0304471725067651,0.0031717770359274,0.0007757951900698,8.280706946598497e-05,0.0003595990573322,"(-21.253662, -45.0063476)",0,2848.709283120548,0.3,10.676015253832784
3308,0.029104435353068,1.6236993923814927e-05,0.0007757951900698,0.0001671910406492,0.0002936134362849,"(-21.2537649, -45.0063689)",0,2859.9410687277627,0.0,0.0
3309,0.0300789730074241,0.0006287268183661,0.0015515903801396,0.0039851403771707,0.0003506408545994,"(-21.2558431, -44.9997306)",0,2853.8917520196983,0.2,14.230021502364114
3310,0.0280764213811066,0.0030820979638324,0.0015515903801396,0.0053072152933977,0.0002555246964076,"(-21.2571674, -45.0078869)",0,3268.911220981502,0.1,8.033112472311085
3311,0.0288773034543177,0.0010202128159117,0.0015515903801396,0.003295973289856,0.0003720984941648,"(-21.2535942, -45.0031234)",0,2709.5934477295164,0.0,0.0
3312,0.0280554486376587,0.0,0.0005171967933798,0.0008888591170043,0.0001466368550463,"(-21.2537718, -45.0031456)",0,2728.9310323913915,0.8999999999999999,44.58238066710671
3313,0.0318418591000747,0.0009147104690963,0.0012929919834497,2.186133664901797e-05,0.0001879474590749,"(-21.246813, -44.9994229)",0,1872.340160011768,0.3,19.1592643429558
3314,0.0325468683290901,0.0131468724062266,0.0015515903801396,0.0020488780874201,0.0002813066743347,"(-21.2530411, -45.0011327)",0,2586.610237485904,0.0,0.0
3315,0.0313729354264045,0.0063250622158516,0.0007757951900698,3.8876490093266415e-08,0.0002225436702142,"(-21.2493349, -44.99295)",0,2074.070046066503,0.0,0.0
3316,0.0305251216236347,0.0011770394702154,0.0007757951900698,5.219515950661282e-07,0.0001828403620997,"(-21.2494387, -44.9902628)",0,2120.1821647610727,0.0,0.0
3317,0.0311272249674458,0.0026096701565486,0.0012929919834497,2.6205618677509125e-07,0.0002193461181447,"(-21.2495101, -44.9902549)",0,2128.133342189309,0.0,0.0
3318,0.0295075616113072,0.0078563179057187,0.0007757951900698,3.350964156499605e-09,0.0003052209600563,"(-21.2494155, -44.9929022)",0,2083.312774675671,0.0,0.0
3319,0.0309499795186856,0.0092494110922245,0.0007757951900698,4.128284896437734e-08,0.0002592531907532,"(-21.2493076, -44.992791)",0,2072.0750987823217,0.0,0.0
3320,0.0284792193190122,0.0060548842267342,0.0007757951900698,1.2301665133295994e-10,0.0002099801756315,"(-21.23234, -44.9950419)",0,204.1305311979299,0.5,119.29338993384778
3321,0.0276807777287649,0.0060553524597339,0.0007757951900698,3.3655799612049917e-11,0.0002174540375326,"(-21.2323041, -44.9949417)",0,195.9059147283374,0.6000000000000001,108.24200722762913
3322,0.0304380426978411,0.0175798134789785,0.0010343935867597,2.403870977189348e-07,0.0002184684954797,"(-21.2323885, -44.994816)",1,199.37995236031125,0.4,80.38882125250073
3323,0.0278443349537536,0.0264218161986875,0.0007757951900698,1.598061511755191e-09,0.0002548532129449,"(-21.2314878, -44.9950721)",0,130.3833681581268,0.0,0.0
3324,0.0274262897034658,0.0475189569872003,0.0007757951900698,1.332124020747514e-12,0.0001473472554932,"(-21.2251963, -44.9881316)",0,873.27286670692,0.0,0.0
3325,0.0272030113465445,0.0434674901187294,0.0007757951900698,4.778119460776345e-13,0.0001637550170667,"(-21.2250129, -44.988142)",0,886.9669318960925,0.0,0.0
3326,0.0261291983064701,0.0577296474936617,0.0012929919834497,1.1207474096788521e-14,0.0002825623729641,"(-21.2220531, -44.9812101)",0,1649.22801241736,0.0,0.0
3327,0.0226068459850485,0.0342014213717386,0.0012929919834497,1.6235705318997878e-17,0.0002755923305705,"(-21.2161801, -44.9729952)",0,2722.037338400233,0.0,0.0
3328,0.0255592974553201,0.0177080394624523,0.0007757951900698,6.40921730528576e-13,0.0003142771043969,"(-21.2386056, -45.0249923)",0,3317.261299228479,0.0,0.0
3329,0.0323667987880972,0.0198099250491924,0.0007757951900698,1.6969272380233075e-06,0.0001398336480581,"(-21.2462387, -45.0040472)",1,2009.2313165647963,0.5,35.46486473094658
3330,0.0331785420898588,0.012465979277705,0.0007757951900698,6.225328487221129e-07,0.0001889846551151,"(-21.2462854, -45.0040807)",0,2015.4693938809269,0.1,17.1332264162169
3331,0.0300866835257665,0.0,0.0005171967933798,1.2280057830764255e-09,0.0001711271992303,"(-21.2435592, -45.0016217)",0,1625.8520157432852,1.0,149.36441088851157
3332,0.0321848490901239,0.0014745474279452,0.0010343935867597,1.2521634613659135e-09,0.0001880678576942,"(-21.2446735, -45.000975)",0,1706.7608432706236,0.8,124.70224688964565
3333,0.0314855010568797,0.0278626958816328,0.0007757951900698,3.8665797247301685e-10,0.0001675195446725,"(-21.2447417, -45.000919)",2,1711.2643242290874,1.0,158.13507115067225
3334,0.0326515597605085,0.0011068919380279,0.0015515903801396,0.0001485726988059,0.0002861833391966,"(-21.2482158, -44.9994619)",0,2023.087552995568,0.1,8.744104311111043
3335,0.0325465862889479,0.000401099691001,0.0015515903801396,0.0001088368185522,0.0002872882906816,"(-21.2482431, -44.9993437)",0,2022.6983803743835,0.0,0.0
3336,0.0325409465124332,0.0005099718716008,0.0015515903801396,6.50494232713199e-05,0.0002846471785418,"(-21.2478014, -44.999248)",0,1972.7229818149065,0.0,0.0
3337,0.0320823022907371,0.000105911195856,0.0015515903801396,6.107338935762122e-05,0.0002655306293543,"(-21.2477826, -44.9993775)",0,1974.367180573158,0.0,0.0
3338,0.0267085588639901,0.0025512936944365,0.0007757951900698,4.277769066082823e-11,9.123415478357364e-05,"(-21.2473767, -45.0105215)",0,2513.9672747188147,0.0,0.0
3339,0.0265879298072491,0.0115348948884338,0.0010343935867597,3.1291471552899534e-11,0.0001252842259473,"(-21.2472878, -45.0104701)",0,2503.083170076861,0.0,0.0
3340,0.0282614918888748,0.000981173858446,0.0010343935867597,3.979426342517035e-09,0.0002230512892567,"(-21.2452151, -45.0177366)",0,2930.4896555284336,0.0,0.0
3341,0.0277609816216305,0.0016182072717058,0.0010343935867597,1.1701310307911828e-09,0.0002376583193152,"(-21.2451204, -45.0177591)",0,2926.6611206739485,0.0,0.0
3342,0.0277609816216305,0.0006948550227524,0.0010343935867597,1.1701310307911828e-09,0.0002376583193152,"(-21.2451782, -45.0174883)",0,2906.763082300195,0.0,0.0
3343,0.0275120753365712,0.0013309519700128,0.0010343935867597,3.5916320983826743e-10,0.0002455780917608,"(-21.2450832, -45.0175026)",0,2902.169565559779,0.0,0.0
3344,0.0275120753365712,0.0006749619498658,0.0010343935867597,3.5916320983826743e-10,0.0002455780917608,"(-21.2450873, -45.0169006)",0,2850.545057940656,0.0,0.0
3345,0.0273221422668627,0.0013101224311268,0.0010343935867597,1.6115636320763902e-10,0.0002486209803046,"(-21.2450061, -45.0169158)",0,2846.800189187813,0.0,0.0
3346,0.0273221422668627,0.0006932132576093,0.0010343935867597,1.6115636320763902e-10,0.0002486209803046,"(-21.2450344, -45.0165576)",0,2817.850902652367,0.0,0.0
3347,0.0276249914647426,0.0013274372728709,0.0010343935867597,2.3700895425883355e-10,0.0002488224457066,"(-21.2449606, -45.0165692)",0,2814.216066946154,0.0,0.0
3348,0.029131072882322,0.0050903425012848,0.0010343935867597,1.112022412842599e-07,0.000279627865771,"(-21.2484526, -45.0076247)",0,2418.1499706986965,0.2,16.270364793175055
3349,0.0331937901206563,0.0012724191450556,0.0007757951900698,1.6445069256015625e-06,0.0001444924064168,"(-21.2457565, -44.9946261)",0,1673.3846571895133,0.6,33.578866514923206
3350,0.0310690316874743,0.0027881115209194,0.0007757951900698,3.514151698809825e-07,9.111550068975864e-05,"(-21.2444239, -44.9998323)",1,1635.0965116123718,0.8,77.55677107939687
3351,0.0292814227041618,0.0012755335816038,0.0010343935867597,6.531945381862737e-09,0.000200808520916,"(-21.2494931, -44.9931398)",0,2090.576536059345,0.0,0.0
3352,0.0302349116862045,0.0012717877176062,0.0010343935867597,1.1981227822821277e-06,0.0002310694158675,"(-21.2497705, -44.9962155)",0,2129.95371344306,0.0,0.0
3353,0.0293374599836903,0.0012741288826047,0.0010343935867597,3.54028899790143e-07,0.0002376128468539,"(-21.2496875, -44.996203)",0,2120.640670860948,0.0,0.0
3354,0.0293374599836903,0.0007634873512206,0.0010343935867597,3.54028899790143e-07,0.0002376128468539,"(-21.2497939, -44.9959384)",0,2129.8179697081605,0.0,0.0
3355,0.0284921821935534,0.0007648920502197,0.0010343935867597,1.1462706478695649e-07,0.0002366676017152,"(-21.2497137, -44.9959303)",0,2120.860841661409,0.0,0.0
3356,0.0284921821935534,0.0002553876561205,0.0010343935867597,1.1462706478695649e-07,0.0002366676017152,"(-21.2498227, -44.995606)",0,2130.251166009717,0.0,0.0
3357,0.0276944531955817,0.0002558558891202,0.0010343935867597,7.101146535043454e-08,0.0002276678384045,"(-21.2497462, -44.9955997)",0,2121.7198115893448,0.0,0.0
3358,0.0276944531955817,0.0002560565604058,0.0010343935867597,7.101146535043454e-08,0.0002276678384045,"(-21.2498432, -44.9953527)",0,2130.79783220995,0.0,0.0
3359,0.0284926144926073,0.0002555883274061,0.0010343935867597,1.486853050222581e-07,0.0002072722463763,"(-21.2497698, -44.9953442)",0,2122.598136560939,0.0,0.0
3360,0.0296050176927419,0.0154581193338339,0.0015515903801396,4.632550209235391e-07,0.0003284772770922,"(-21.2481669, -44.9860694)",0,2112.6413126168745,0.0,0.0
3361,0.0267555545116439,0.0044773277689599,0.0010343935867597,1.4127791475027267e-09,0.0002242265214529,"(-21.2486857, -44.984724)",0,2223.2403698311223,0.1,8.036347710289188
3362,0.0273882898562846,0.0025356154742176,0.0015515903801396,2.5629431187039284e-06,0.0003265962053551,"(-21.2448158, -44.9833351)",0,1926.001771119768,0.2,12.328937540099655
3363,0.0270792516389829,0.0035852426548111,0.0020687871735195,2.420770416715981e-06,0.000379259539604,"(-21.2455175, -44.980682)",0,2156.605925280929,0.0,0.0
3364,0.02739787987345,0.0120743760062013,0.0020687871735195,3.562947908501457e-06,0.0003643913416325,"(-21.2449592, -44.9808081)",0,2100.997364692119,0.0,0.0
